Drug Name,Drug ID (ChEMBL),Queried Disease (per drug),Phase,Status,Reason,Mechanism of Action,Trial IDs (NCT),PubMed Reference,PubChem CID,Molecular Formula,Canonical SMILES,Molecular Weight,Source URLs
PANITUMUMAB,CHEMBL1201827,head and neck squamous cell carcinoma,PHASE_2,Withdrawn,Funding source was terminated before enrollment of first subject,Epidermal growth factor receptor erbB1 inhibitor,NCT01312493,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT01312493
PANITUMUMAB,CHEMBL1201827,"esophageal cancer, gastric adenocarcinoma",PHASE_2,Terminated,REAL trial showed a significant difference in OS for reduced EOX and standard EOX,Epidermal growth factor receptor erbB1 inhibitor,NCT01351038,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT01351038
PANITUMUMAB,CHEMBL1201827,urothelial carcinoma,PHASE_2,Terminated,The study was terminated due to insufficient recruitment.,Epidermal growth factor receptor erbB1 inhibitor,NCT01374789,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT01374789
PANITUMUMAB,CHEMBL1201827,colorectal cancer,PHASE_2,Terminated,Low or poor accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT01508000,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT01508000
PANITUMUMAB,CHEMBL1201827,"salivary gland malignancies, salivary gland cancer",PHASE_2,Withdrawn,Lack of accrual.,Epidermal growth factor receptor erbB1 inhibitor,NCT01634880,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT01634880
PANITUMUMAB,CHEMBL1201827,squamous-cell carcinoma of the anal canal,PHASE_2,Terminated,Poor recruitment,Epidermal growth factor receptor erbB1 inhibitor,NCT01843452,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT01843452
PANITUMUMAB,CHEMBL1201827,urinary bladder cancer,PHASE_2,Terminated,Lack of accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT01916109,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT01916109
PANITUMUMAB,CHEMBL1201827,colorectal cancer,PHASE_2,Terminated,Based on overall benefit-risk assessment.,Epidermal growth factor receptor erbB1 inhibitor,NCT02448810,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT02448810
PANITUMUMAB,CHEMBL1201827,colorectal cancer,PHASE_2,Terminated,Poor Accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT02508077,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT02508077
PANITUMUMAB,CHEMBL1201827,colorectal cancer,PHASE_2,Withdrawn,Lack of accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT03069950,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT03069950
PANITUMUMAB,CHEMBL1201827,colorectal cancer,PHASE_2,Terminated,It was considered that the recruitment of the remaining 10 patients required of the trial will not be possible soon.,Epidermal growth factor receptor erbB1 inhibitor,NCT03311750,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT03311750
PANITUMUMAB,CHEMBL1201827,breast cancer,PHASE_2,Withdrawn,0 participants recruited,Epidermal growth factor receptor erbB1 inhibitor,NCT05177796,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT05177796
PANITUMUMAB,CHEMBL1201827,colorectal cancer,PHASE_2,Terminated,Medical devices (QuiremScout/QuiremSpheres) no longer available due to discontinuation of production by the manufacturer,Epidermal growth factor receptor erbB1 inhibitor,NCT06332079,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT06332079
PANITUMUMAB,CHEMBL1201827,"esophageal adenocarcinoma, gastric adenocarcinoma",PHASE_1_2,Terminated,Closed due to slow accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT00667420,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT00667420
PANITUMUMAB,CHEMBL1201827,esophageal cancer,PHASE_1_2,Terminated,slow accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT01128387,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT01128387
PANITUMUMAB,CHEMBL1201827,"colorectal cancer, malignant colon neoplasm",PHASE_1_2,Terminated,Low accrual--unable to meet accrual goals,Epidermal growth factor receptor erbB1 inhibitor,NCT01504477,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT01504477
PANITUMUMAB,CHEMBL1201827,"cancer of the gastro-oesophageal junction, gastric cancer",PHASE_1_2,Terminated,Not reached the primary endpoint target according to the statistical design,Epidermal growth factor receptor erbB1 inhibitor,NCT01716546,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT01716546
PANITUMUMAB,CHEMBL1201827,advanced cancer,PHASE_1,Terminated,Study terminated per recommendation of Data Review Team,Epidermal growth factor receptor erbB1 inhibitor,NCT00101907,PMID:21559248 - Safety and pharmacokinetics of motesanib in combination with panitumumab and gemcitabine-Cisplatin in patients with advanced cancer. - (Journal of oncology 2011),,,,,https://clinicaltrials.gov/study/NCT00101907
PANITUMUMAB,CHEMBL1201827,non-small cell lung carcinoma,PHASE_1,Withdrawn,Trial status reported as 'WITHDRAWN' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT00352950,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT00352950
PANITUMUMAB,CHEMBL1201827,colorectal cancer,PHASE_1,Terminated,Slow accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT02199223,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT02199223
PANITUMUMAB,CHEMBL1201827,skin squamous cell carcinoma,PHASE_1,Terminated,slow accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT04163952,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT04163952
PANITUMUMAB,CHEMBL1201827,solid tumor,PHASE_1,Terminated,Study was terminated due business reasons by Sponsor.,Epidermal growth factor receptor erbB1 inhibitor,NCT05084859,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT05084859
PANITUMUMAB,CHEMBL1201827,"colorectal cancer, colorectal cancer",PHASE_1,Terminated,Funding terminated due to business reasons,Epidermal growth factor receptor erbB1 inhibitor,NCT06194877,PMID:37870968 - Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C. - (The New England journal of medicine 2023),,,,,https://clinicaltrials.gov/study/NCT06194877
FUTUXIMAB,CHEMBL2109388,"acquired resistance to anti-epidermal growth factor receptor monoclonal antibody therapy, colorectal carcinoma",PHASE_3,Withdrawn,Study was withdrawn due to administrative reasons,Epidermal growth factor receptor erbB1 antagonist,NCT03717038,,,,,,https://clinicaltrials.gov/study/NCT03717038
FUTUXIMAB,CHEMBL2109388,metastatic colorectal cancer,PHASE_3,Terminated,Sponsor decided to discontinue the study during the Lead-In part and the Phase III part was not started due to strategic reasons.,Epidermal growth factor receptor erbB1 antagonist,NCT05223673,,,,,,https://clinicaltrials.gov/study/NCT05223673
FUTUXIMAB,CHEMBL2109388,colorectal cancer,PHASE_2,Withdrawn,Symphogen made a business decision to no longer perform the clinical study.,Epidermal growth factor receptor erbB1 antagonist,NCT02965417,,,,,,https://clinicaltrials.gov/study/NCT02965417
FUTUXIMAB,CHEMBL2109388,colorectal carcinoma,PHASE_2,Terminated,Study was terminated due to administrative reasons,Epidermal growth factor receptor erbB1 antagonist,NCT03549338,,,,,,https://clinicaltrials.gov/study/NCT03549338
FUTUXIMAB,CHEMBL2109388,colorectal cancer,PHASE_1_2,Terminated,Discontinued development of Sym004 in combination with FOLFIRI,Epidermal growth factor receptor erbB1 antagonist,NCT02568046,,,,,,https://clinicaltrials.gov/study/NCT02568046
FUTUXIMAB,CHEMBL2109388,non-small cell lung carcinoma,PHASE_1_2,Withdrawn,Symphogen made a business decision to no longer perform the clinical study,Epidermal growth factor receptor erbB1 antagonist,NCT02924233,,,,,,https://clinicaltrials.gov/study/NCT02924233
FUTUXIMAB,CHEMBL2109388,non-small cell lung carcinoma,PHASE_1,Terminated,Sponsor the return rights of the compound to the collaboration partner for further clinical development,Epidermal growth factor receptor erbB1 antagonist,NCT02083679,,,,,,https://clinicaltrials.gov/study/NCT02083679
LAPATINIB,CHEMBL554,breast cancer,PHASE_3,Terminated,Enrollment was closed after the open label stage due to poor recruitment rate (randomized stage never opened).,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT00272987,PMID:23697602 - An open-label safety study of lapatinib plus trastuzumab plus paclitaxel in first-line HER2-positive metastatic breast cancer. - (The oncologist 2013),208908,C29H26ClFN4O4S,,581.1,https://clinicaltrials.gov/study/NCT00272987
LAPATINIB,CHEMBL554,breast cancer,PHASE_3,Terminated,Primary analysis was completed in 2015 and data collection post 1-Jul-2019 was not reportable due to local regulations in China.,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT00508274,"PMID:21527065 - Lapatinib plus capecitabine in treating HER2-positive advanced breast cancer: efficacy, safety, and biomarker results from Chinese patients. - (Chinese journal of cancer 2011)",208908,C29H26ClFN4O4S,,581.1,https://clinicaltrials.gov/study/NCT00508274
LAPATINIB,CHEMBL554,metastatic breast cancer,PHASE_3,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT00968968,PMID:31548601 - HER2-targeted therapies - a role beyond breast cancer. - (Nature reviews. Clinical oncology 2020),208908,C29H26ClFN4O4S,,581.1,https://clinicaltrials.gov/study/NCT00968968
LAPATINIB,CHEMBL554,"bronchioloalveolar carcinoma, non-small cell lung carcinoma",PHASE_2,Terminated,"Based on interim analysis at the end of Stage 1, and predefined stopping rules for futility, further enrollment was stopped due to lack of efficacy",Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT00073008,PMID:20215545 - Randomized phase II multicenter trial of two schedules of lapatinib as first- or second-line monotherapy in patients with advanced or metastatic non-small cell lung cancer. - (Clinical cancer research : an official journal of the American Association for Cancer Research 2010),208908,C29H26ClFN4O4S,,581.1,https://clinicaltrials.gov/study/NCT00073008
LAPATINIB,CHEMBL554,breast cancer,PHASE_2,Terminated,slow accrual,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT00225758,PMID:31548601 - HER2-targeted therapies - a role beyond breast cancer. - (Nature reviews. Clinical oncology 2020),208908,C29H26ClFN4O4S,,581.1,https://clinicaltrials.gov/study/NCT00225758
LAPATINIB,CHEMBL554,esophageal squamous cell carcinoma,PHASE_2,Terminated,notification from sponsor,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT00239200,PMID:31548601 - HER2-targeted therapies - a role beyond breast cancer. - (Nature reviews. Clinical oncology 2020),208908,C29H26ClFN4O4S,,581.1,https://clinicaltrials.gov/study/NCT00239200
LAPATINIB,CHEMBL554,breast neoplasm,PHASE_2,Withdrawn,Trial status reported as 'WITHDRAWN' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT00343759,PMID:31548601 - HER2-targeted therapies - a role beyond breast cancer. - (Nature reviews. Clinical oncology 2020),208908,C29H26ClFN4O4S,,581.1,https://clinicaltrials.gov/study/NCT00343759
LAPATINIB,CHEMBL554,"breast cancer brain metastases, brain metastases",PHASE_2,Terminated,Lapatinib-topotecan arm enrollment closed early per protocol amendment 2. Then enrollment into remaining arm terminated due to operational issues.,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT00437073,PMID:21706359 - Randomized phase II study of lapatinib plus capecitabine or lapatinib plus topotecan for patients with HER2-positive breast cancer brain metastases. - (Journal of neuro-oncology 2011),208908,C29H26ClFN4O4S,,581.1,https://clinicaltrials.gov/study/NCT00437073
LAPATINIB,CHEMBL554,"uterine serous papillary cancer, ovarian cancer, urinary bladder carcinoma, esophageal adenocarcinoma, gastric adenocarcinoma",PHASE_2,Terminated,The study had failed to meet the primary objective of tumor response rate at 12 weeks from first dose.,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT00447226,"PMID:20857170 - Target-specific, histology-independent, randomized discontinuation study of lapatinib in patients with HER2-amplified solid tumors. - (Investigational new drugs 2012)",208908,C29H26ClFN4O4S,,581.1,https://clinicaltrials.gov/study/NCT00447226
LAPATINIB,CHEMBL554,breast cancer,PHASE_2,Terminated,Study was terminated due to difficulty in identifying eligible subjects,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT00479856,PMID:31548601 - HER2-targeted therapies - a role beyond breast cancer. - (Nature reviews. Clinical oncology 2020),208908,C29H26ClFN4O4S,,581.1,https://clinicaltrials.gov/study/NCT00479856
LAPATINIB,CHEMBL554,head and neck squamous cell carcinoma,PHASE_2,Terminated,Poor accrual.,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT00490061,PMID:31548601 - HER2-targeted therapies - a role beyond breast cancer. - (Nature reviews. Clinical oncology 2020),208908,C29H26ClFN4O4S,,581.1,https://clinicaltrials.gov/study/NCT00490061
LAPATINIB,CHEMBL554,breast cancer,PHASE_2,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT00496366,PMID:31548601 - HER2-targeted therapies - a role beyond breast cancer. - (Nature reviews. Clinical oncology 2020),208908,C29H26ClFN4O4S,,581.1,https://clinicaltrials.gov/study/NCT00496366
LAPATINIB,CHEMBL554,breast cancer,PHASE_2,Terminated,slow accrual,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT00499681,PMID:31548601 - HER2-targeted therapies - a role beyond breast cancer. - (Nature reviews. Clinical oncology 2020),208908,C29H26ClFN4O4S,,581.1,https://clinicaltrials.gov/study/NCT00499681
LAPATINIB,CHEMBL554,breast cancer,PHASE_2,Terminated,Slow accrual,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT00657137,PMID:31548601 - HER2-targeted therapies - a role beyond breast cancer. - (Nature reviews. Clinical oncology 2020),208908,C29H26ClFN4O4S,,581.1,https://clinicaltrials.gov/study/NCT00657137
LAPATINIB,CHEMBL554,breast cancer,PHASE_2,Terminated,Evolving standard of care practices in this disease setting was limiting enrolment and leading to a delay in delivering this study information to the public.,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT00709618,PMID:31548601 - HER2-targeted therapies - a role beyond breast cancer. - (Nature reviews. Clinical oncology 2020),208908,C29H26ClFN4O4S,,581.1,https://clinicaltrials.gov/study/NCT00709618
